,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
41431f6bc3715b410ef73e7de4c2d6f2,11.598089255088,2.43196223253473,2.43196223253473,2.28039426936019,1.06646568324216,0.286213183491985,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7056976
048dc38c4a9a224153a8666a4cbb07d1,0.553853673065753,-2.40405787284782,2.40405787284782,3.02933382378436,-0.793592919331875,0.427432455870419,0.999734109004005,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__,0.825434
2be703e8e1b05e3945aaa70fc9821d43,42.1906280011784,2.40089374280224,2.40089374280224,2.35204814482207,1.02076726111568,0.307364718880935,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8304349
c77b7b306fb194ebdeeaa40339ad9cce,120.529113266264,-2.32230759550322,2.32230759550322,1.24261185355777,-1.86889219578434,0.061637814311903,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8513484
3e074de067ed0ac2f1f18e9d78aa5e5a,7.78812782282368,2.19472444980406,2.19472444980406,2.04037844918666,1.07564577085144,0.282085708958019,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8085288
2dba09cb8ca324253d1b60c9e3981d72,85.3931395952506,-2.08424344954592,2.08424344954592,1.6799001227424,-1.24069486115843,0.21471849339559,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
b2c1c518a311037462a93c63f9dfdf95,522.663051833752,-1.84432776900223,1.84432776900223,0.852680904090461,-2.16297534066339,0.030543076298934,0.999734109004005,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.824576
a5315ec52442b33faba7b47d645eec84,0.842041886663839,-1.77910436098776,1.77910436098776,2.65889658017762,-0.66911378736999,0.503422895624796,0.999734109004005,k__Bacteria,NA,NA,NA, f__, g__,0.927208
c324caeb0754925f72cabb5aabfc2994,31.1618527097688,-1.76424943713504,1.76424943713504,1.50142937372906,-1.1750465709574,0.239976084443256,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9736561
4153d25d33fe92eec331f0569fa9c841,48.809213717978,1.68492342103115,1.68492342103115,1.6070869399851,1.04843327334038,0.294439030228493,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae], g__Odoribacter,1
591ce37645e00a81740c7ebc1b1f5cb8,311.85362174609,1.6642025277961,1.6642025277961,1.021944962507,1.62846590457624,0.103426133121184,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7803657
3412eb59af1e9c6bcd96d45c01e941b4,49.9049022628709,1.65440807869052,1.65440807869052,1.10133474247375,1.50218459010427,0.133049443430414,0.999734109004005,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__RF32, f__, g__,1
e0f4e7e0acbc2c738bf141c5ceec76f9,49.676763390929,-1.65347841975982,1.65347841975982,2.31415845626557,-0.714505273086652,0.474914796680327,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.848514
960be8366f0574b960d18efa5b51f1a0,16.4462211388922,1.63063236808823,1.63063236808823,2.2992389955525,0.70920525062528,0.478197115637264,0.999734109004005,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus,0.8310776
18fbe7e4d6151e45082cf9213cb50ca9,58.0415718794932,1.6154504285794,1.6154504285794,2.11581750895232,0.763511229935571,0.445158567600086,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999852
2f0cc48595b8d7e288d43d7dfc66ba25,23.9980237425111,-1.60655131236284,1.60655131236284,2.45015152967319,-0.655694675576711,0.512020595383983,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
b01f32c861fc42f477ca2787f9564c8c,19.2535359196371,1.5976462790139,1.5976462790139,2.06978987241656,0.771888151693672,0.440180675371804,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9972621
7ab74051974b59fd0e1db261c5eeb66e,19.6560974153809,-1.59387139975161,1.59387139975161,2.26828975722514,-0.702675394391164,0.482258065138104,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7261396
4ea69d06f616277af82c80f0146d0786,102.591308610986,1.57477007535467,1.57477007535467,1.00236318528813,1.57105737567766,0.116169322170623,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
be43da52e9710f5f0179d39616a0cd02,301.499118658715,1.5701337521073,1.5701337521073,0.534976879992254,2.93495627723209,0.003335946904,0.607142336528076,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
73a412ea3d0c5350a33a98d34155acb4,72.6767493333898,1.54699182141826,1.54699182141826,1.92978385276155,0.801639944911184,0.422761264225902,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
833bc9dbc2bcefcdd26cf58205e1d427,7.89583925840571,1.53403229641881,1.53403229641881,1.76249459378646,0.870375603889465,0.384095174404048,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9982427
66e8f1d4cc50aeaf934e9c61a4592209,6.24200320551204,1.53184717751397,1.53184717751397,2.73443794233971,0.560205501026383,0.575339275244969,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9996818
00a73e941106c7cab3b93caffda46c28,28.703452132211,-1.53043748519016,1.53043748519016,1.87542002104885,-0.816050520957031,0.414471241299291,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9947017
e55a23799f1d2e1c4a6bd09dfeef818a,15.3970282606906,-1.52321027467139,1.52321027467139,2.73751559478511,-0.556420674853163,0.577923308473345,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus,0.8809803
58e1c709ab7a11fc6d16b57925c35060,68.7043331151831,1.49441012580903,1.49441012580903,1.76517001347928,0.846609739796924,0.397212683282946,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
0dc8ff6ef37c4d1cfa0798861e3f58c8,146.542091818137,1.44680019742343,1.44680019742343,1.39191460702928,1.03943172240379,0.298603997048621,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9242374
72c6e8e287f33173363fee9104ca069b,70.6018276997829,1.43124490619094,1.43124490619094,1.62162192094791,0.882600862569934,0.377451962363081,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
78294016c5c6f7fa870eb7c560b342a8,29.5340633802187,-1.42500740011073,1.42500740011073,2.42817687830117,-0.586863095866275,0.55729565674343,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.916652
b2bcbf9e96b55a7c887ffb1c1d1d30d9,20.3700233874879,1.41239010617132,1.41239010617132,2.09402999984749,0.674484179440689,0.500003540517764,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
d78d1f90fbf432bb9c3df53ef801ee85,32.9258338629115,1.39864411566304,1.39864411566304,2.23172716408223,0.626709276193361,0.530849822194711,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7267915
39d02e6f215fd48ab9402e36f3891a76,135.276896373292,1.32310270329494,1.32310270329494,1.13210753877189,1.16870761653107,0.24252145221925,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9170698
034db5f6931e0f3bbc3b3fc7ece070ef,7.54378867671495,1.30528265883732,1.30528265883732,2.12541532450902,0.614130633098188,0.539129007046635,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides,0.9923168
74004ed0d05ba107fa630ba01c17660d,63.0257745022249,1.26959512991075,1.26959512991075,1.6271133385441,0.780274551154967,0.435229288904273,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8671206
8d38fa14aa40fa004dcb465265d9006a,1.25539641673231,-1.25954708364883,1.25954708364883,2.799716482692,-0.449883797675734,0.652794230908372,0.999734109004005,k__Bacteria,NA,NA,NA, f__, g__,0.8873727
f928badee096dda7b52c11f480b71f1b,43.8678802305748,1.18849492817686,1.18849492817686,1.85593099345108,0.640376680151707,0.521927739901587,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9997185
4432a6cb89ffde9daa52a8b5312c04f0,61.1173890623686,-1.16709077725929,1.16709077725929,1.25984399205616,-0.926377221797526,0.354249977377867,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7253255
ec80a1891cfa84607cf8a35946fad94e,143.13356994038,1.16473348751294,1.16473348751294,2.22781566934178,0.522814119472041,0.601103612947096,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9674034
cf32fb1a1851ffab51de8b752990d321,277.769938730047,1.13851216035169,1.13851216035169,1.45237258258714,0.78389813605792,0.433099883578508,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
47e13ed5a6f8712dc0cd439dca1aa08c,164.483537224471,1.09373278621731,1.09373278621731,0.768697545390159,1.42283892120688,0.154782855633938,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
bf7b5b8347141f99a91cd4fb687a89e9,36.4218407755436,-1.08672902913915,1.08672902913915,1.49078002793028,-0.728966721299526,0.466022019339961,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.793865
28180ce35a01bcafb94b066753031b2a,74.1137997614282,-1.0855785606728,1.0855785606728,1.62146371995824,-0.669505303948927,0.503173198452797,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9193676
3228f851ce969374df8d97f5f08c330b,20.4656242301723,1.04618875860049,1.04618875860049,2.72908997638529,0.383347111181061,0.701462412593402,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,0.9999417
fc52772ee8b2f7282968b41dfb276e78,91.004782765305,-1.03393543355204,1.03393543355204,0.999182526661877,-1.03478133970804,0.300771039372509,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9997993
e6b01b0ad4ed8bce1f814c169cbc3a0f,199.200115160131,-1.02709377325613,1.02709377325613,0.585887439622164,-1.75305648115361,0.079592312552437,0.999734109004005,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9089184
5a23a57447e89929f308254243c0be7d,21.4455080968687,1.00130815895182,1.00130815895182,2.06855279545564,0.484062171945322,0.628341746638825,0.999734109004005,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__,0.9999972
a164c41d29edb7edc2a9c6caacdd3d39,72.6128271381761,0.986365838848587,0.986365838848587,1.48945825684584,0.662231273897782,0.507823014267042,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999999
db526850a437eb63165d52ce1643921e,31.7522471225343,0.96418671563677,0.96418671563677,2.40552165280762,0.400822297530108,0.688550961188866,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__[Ruminococcus],0.9695632
da03a24b8629651c1919a1590b06261e,24.9047592334845,0.956761464627627,0.956761464627627,1.93398334292692,0.494710292168106,0.620804635397186,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999986
37835e4fbbd6bb6b2f6dbbbad70f9372,287.92040583853,0.951377864101872,0.951377864101872,0.530452908365375,1.79351993192686,0.072889826464728,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
439e4f84c2a2e0c0f39e67ceabe0632a,272.507194458515,0.941845515982638,0.941845515982638,0.877886184067084,1.07285606389116,0.2833357016923,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
2a810af1d5ac1d37e1be2322eef67372,17.9357708314656,0.931407060253489,0.931407060253489,1.4197773889505,0.656023308655441,0.511809127105818,0.999734109004005,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila,0.9999994
200251de3ea195fcbd76ad8e294663b4,41.1928443456686,0.921464989818517,0.921464989818517,2.59251802837273,0.355432432767652,0.722265655148819,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7300732
a3ef50a2bcc5e1c9895430a65c32e2ea,20.4004780531337,0.917621834107513,0.917621834107513,2.27901355361479,0.402639919649471,0.687213138131118,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999907
f72e816ab95edefeb88a3c1c60300aad,170.525009225406,0.913687589898017,0.913687589898017,1.307211794101,0.698959108249464,0.484577586292154,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9997635
73aa97f3b058b466b033a316de6ce38c,27.7406926433121,-0.912863747503051,0.912863747503051,2.24596360445672,-0.406446367025554,0.684414656845737,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9999882
b8893c29973bee2022caee67a51656f5,33.2142545010714,0.886048469033118,0.886048469033118,1.443302393042,0.613903554310352,0.539279061340931,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9020794
ea50100bdb928864bf57323a91b085e7,6.83490876883308,0.8854217344856,0.8854217344856,2.58600751156162,0.342389467365049,0.73205781387366,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9994102
1cdf58163f79b99e06dcfbbcbbe3beff,11.5754328951635,0.86877739924131,0.86877739924131,2.09080256223724,0.415523404711961,0.6777587853328,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999976
81a45867f42b8646c5baa25e316a7e8e,189.321643336849,0.853310313851609,0.853310313851609,1.26543910938847,0.674319536610477,0.500108185989346,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Clostridium,0.7308536
1340d7bd19fb54f05aabc65c59164a63,205.497929100093,0.829300635585463,0.829300635585463,1.33861790407638,0.619520053526897,0.535573815305227,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7681513
b9c08a80084a5817a32ad811704367c4,337.503621904754,0.825813135617624,0.825813135617624,0.51749358721151,1.59579394996464,0.110534804505502,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9997594
b99fc3e445618f1a0d9035eff577263e,63.806054469899,-0.818395382522862,0.818395382522862,1.64503540907899,-0.497494083109773,0.618840674381084,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
1c3c9d6517e77758bd0159dcc8fff029,66.6833100460323,0.778631817481739,0.778631817481739,1.59816103457391,0.487204856480144,0.626113164079222,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.787222
e496e5c97263724cfec61dd8dad35a1c,77.8743818497508,0.775094050868726,0.775094050868726,1.77450871616748,0.436793600283208,0.662261040644902,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7353999
3440e49bbd5cc4432ab49dd963d49bcd,257.171865053106,0.769922127935064,0.769922127935064,0.908884523495903,0.847106654400562,0.396935676379209,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
99d183823d3f85a8238cefe9557b32b9,73.2709492913896,-0.764431624861544,0.764431624861544,1.9386961796034,-0.394301919456986,0.693358146323657,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
32a785efe029189e18277cb04adaa7b3,64.1426826397831,0.74929873239963,0.74929873239963,1.77827394917834,0.421362936090836,0.673490079566165,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9213441
203f2e54a253f4f3ac6d67b49d88178f,95.4176040454152,-0.738202930900092,0.738202930900092,1.09866264491761,-0.671910467071036,0.501640696430543,0.999734109004005,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8766819
f5905a766f1ee6d4af7e0434f8ececde,94.2876450439592,-0.726040293060894,0.726040293060894,1.18444487706437,-0.61297938563454,0.539889970340486,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9554747
4c1ca5d7e3a151ae13b947bed389961b,18.5243392952501,0.719810222642981,0.719810222642981,2.47828909389814,0.290446431134787,0.771474726893206,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9795865
cb6a59f2bcd26aa8df7718184e76fb82,102.068853744542,0.710971128050267,0.710971128050267,0.851275051829617,0.835183794617499,0.40361423252388,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
66e2c989667e6a196ba4722a431fbc34,24.4865773008374,0.697151023865489,0.697151023865489,2.06343063666452,0.337860169117395,0.735468564734164,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9346248
878d48c230fdec3720d0c87c28e2b8c4,9.41154551636964,0.673678839281896,0.673678839281896,2.76091603475531,0.244005551346513,0.807226520496685,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.978333
47efe892b8c48b5dd79f8bc3220443ca,185.376477891688,0.671070679174866,0.671070679174866,0.781991649214826,0.858155812595529,0.390806431903963,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999844
b7a58e4ed24530569a7b51da3f47e5f8,20.5406111705891,-0.664244714882121,0.664244714882121,2.31167190584009,-0.287343854118747,0.77384904703325,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,0.7519244
ae6f858a33e49815fcd83690ada389c8,342.901275804308,0.662300117391963,0.662300117391963,0.50369821401093,1.31487485754236,0.188551963906513,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
fd2c2023f3ca8bdc26c691005c00e8e0,352.818961972513,0.654944495231508,0.654944495231508,0.538705961789817,1.21577361619592,0.224071172013236,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
97855d38c5ce75bc28db3201640ab0b2,199.300934715276,-0.652692252550188,0.652692252550188,0.941783568042103,-0.69303848006935,0.488285403272148,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.8740156
ff2bac9eab90ac4b91ef48a71573c99d,28.0297391352846,0.637906424709638,0.637906424709638,2.05725066626389,0.310077150621669,0.756502287658315,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.999999
0b440ee4bbbd92deab23f49b8334ebcb,92.9687525194581,0.62933315317495,0.62933315317495,1.92792953935783,0.326429540254139,0.744099390590758,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999986
08f9ee9ab61ac07023b6e9a1638081c6,53.205065124066,0.624432635822566,0.624432635822566,1.80227190864054,0.346469715712087,0.728989739821583,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9185454
40ce0b5652461edd363e325f756fdfb9,49.4163932157609,0.599777266586242,0.599777266586242,1.64880826967391,0.363764106244361,0.716034168044448,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9999404
f0ae1bf4cca3475bd198f7d575b7b173,39.3506402830878,-0.59841872518207,0.59841872518207,2.21572688982733,-0.270077836726847,0.78710037246822,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9978029
6a126dc027a872af6bfe7fde7da6b492,237.1172473933,0.596591259453758,0.596591259453758,0.891239919131389,0.669394678859539,0.50324374508303,0.999734109004005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
57756402af6767f813d99963742f8893,49.7729028287306,-0.593670907730128,0.593670907730128,1.65848413588674,-0.357959955651134,0.720373281285605,0.999734109004005,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9995588
4e933712b85bcbfbf13b99881e591140,20.3988968532012,-0.591910610845938,0.591910610845938,2.10300011412748,-0.281460094495296,0.778357531368322,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8705952
c3075358fae5a4ea7ec3be416ec215a5,41.7902041501605,-0.591299712455342,0.591299712455342,1.53542477931342,-0.385104969270946,0.700159646476543,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999984
93baa8b438e977436b62b151379fb0e4,59.8141861290021,-0.588898279377107,0.588898279377107,1.20904870177035,-0.487075730295076,0.626204664714866,0.999734109004005,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,0.9291074
