,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
s_Bacteroides_thetaiotaomicron,70205.595261917,0.0748485848444751,0.253733714769445,0.294988724350196,0.768002493315484,0.884245437907767
s_Bacteroides_ovatus,55907.0775888938,0.0668183917164162,0.275696708525135,0.24236194938223,0.808499715543873,0.906328949417094
s_Bacteroides_caccae,56364.0174203043,-0.011670550104639,0.263476067301645,-0.0442945358345499,0.96466962717396,0.983001961004504
s_Lactobacillus_reuteri,53112.4934549526,-0.496490668450304,0.534456132539126,-0.928964302629566,0.352907586535155,0.759015907190092
s_uncultured_murine_large_bowel_bacterium_BAC_54B,15881.696477275,0.785971115637357,0.360709605035886,2.17895809999061,0.0293347810072911,0.759015907190092
s_Pseudomonas_fluorescens_group,15996.681119028,0.102932797338887,0.0576411383248856,1.78575233470793,0.0741393675081207,0.759015907190092
s_Lactobacillus_johnsonii,8632.55377733559,0.0691094708438764,0.509244129646304,0.13570990183407,0.892050619613956,0.947753570343377
s_Mucinivorans_hirudinis,7174.32261376522,0.382038180797779,0.268008788753859,1.425468853369,0.154021717294818,0.759015907190092
s_Pseudomonas_stutzeri_group,6400.47683054844,0.124538487364601,0.0858483616780292,1.45067983745196,0.146869032401875,0.759015907190092
s_Pseudomonas_putida,6278.68212556526,0.105614025502426,0.0659020365003265,1.60259122647754,0.109024932024488,0.759015907190092
s_Pseudomonas_fluorescens,6129.56763723138,0.159514872971024,0.0811586086814836,1.96547076844379,0.0493597757219182,0.759015907190092
s_Hymenobacter_sp._APR13,5867.65247596758,0.400155349591865,0.238946882367387,1.674662358543,0.0940004967686046,0.759015907190092
s_Rhizobium_leguminosarum,5652.96141122137,0.127039441214626,0.0629478661716894,2.0181691444175,0.0435736484737391,0.759015907190092
s_Pseudomonas_stutzeri_subgroup,5151.13835479554,0.130980328143576,0.0963641693272877,1.35922230283249,0.174076156004935,0.759015907190092
s_Pseudomonas_stutzeri,5151.04843635986,0.13109355945954,0.0963688816210157,1.36033081690295,0.173725260572194,0.759015907190092
s_Rhodopseudomonas_palustris,4680.18722293163,0.132409951422158,0.0902958183095584,1.46640181019481,0.142538853482152,0.759015907190092
s_Ralstonia_solanacearum,4215.14580064236,0.0884593700865384,0.0932240248208791,0.948890270040416,0.342676423728733,0.759015907190092
s_Mycobacterium_chelonae_group,3942.14651882611,0.117033289430336,0.0876985209782267,1.33449558926305,0.18204149142286,0.759015907190092
s_Ornithobacterium_rhinotracheale,3933.30811114485,0.375106715109343,0.272449908455152,1.37679148888791,0.168576723000173,0.759015907190092
s_Pontibacter_actiniarum,3564.65335034259,0.3858414212962,0.214038783274441,1.80267059732569,0.0714399624833006,0.759015907190092
s_Ruminococcus_albus,3802.93719234855,-0.27779679578894,0.193664510651386,-1.43442283180629,0.151451635994783,0.759015907190092
s_Ruminococcus_bicirculans,3848.98210600919,-0.39713926517822,0.198999150185786,-1.99568322179994,0.0459684144943941,0.759015907190092
s_Variovorax_paradoxus,3158.04753532653,0.159447807922247,0.127776997539777,1.24786002952222,0.212082320515644,0.759015907190092
s_Capnocytophaga_haemolytica,3173.78881734608,0.297501841380191,0.210976969649557,1.41011524563253,0.158505656285964,0.759015907190092
s_Bacteroidales_bacterium_CF,3237.61027813952,0.24223912974664,0.25357304017379,0.955303172532133,0.339424403607392,0.759015907190092
s_Rhodothermaceae_bacterium_RA,2990.38637533595,0.19849392972262,0.162453016081393,1.22185438295075,0.221762698679424,0.759015907190092
s_Akkermansia_glycaniphila,2869.14411401255,0.370650958039232,0.215013786849027,1.72384740286207,0.0847353945683145,0.759015907190092
s_Ralstonia_pickettii,2651.13635640787,0.157439418642804,0.142324297589156,1.10620197190279,0.26863910956215,0.759015907190092
s_Desulfovibrio_magneticus,2497.64589950606,0.0755647414807832,0.0472848637402402,1.59807463749708,0.110026367339809,0.759015907190092
s_Streptomyces_lydicus,2433.6718205372,-0.000762778008699924,0.0558878040935955,-0.0136483803769154,0.989110506097722,0.994560758690683
s_Runella_slithyformis,2156.54254883612,0.427007261755302,0.211340558068681,2.02047002079238,0.043334656755457,0.759015907190092
s_Agrobacterium_tumefaciens_complex,2228.92082490276,0.134636868776903,0.0678547849959859,1.98419122225304,0.0472345267159151,0.759015907190092
s_Chlorobaculum_limnaeum,2041.29840967776,0.311135881768468,0.167525378150652,1.85724625846641,0.0632761264535778,0.759015907190092
s_Mycobacterium_abscessus_subgroup,2127.9520345133,0.10265005419645,0.0825984141378962,1.24276059374551,0.213956067684739,0.759015907190092
s_Mycobacterium_abscessus,2127.9520345133,0.10265005419645,0.0825984141378962,1.24276059374551,0.213956067684739,0.759015907190092
s_uncultured_Bacteroides_sp.,2034.7370520686,0.555493037182316,0.307876073807629,1.80427478599524,0.0711882404540875,0.759015907190092
s_Prochlorococcus_marinus,2147.33586859293,-0.158526156861346,0.131814786384085,-1.2026432027089,0.229114421724706,0.759015907190092
s_Ramlibacter_tataouinensis,1939.80560628425,0.0173802669380692,0.0786462114772175,0.220993060080256,0.8250978366524,0.913554986207496
s_Pseudomonas_citronellolis,1894.16744931042,0.0796342029147769,0.0659348664298113,1.20777074750805,0.227135456360852,0.759015907190092
s_Lysobacter_antibioticus,1922.00843875082,0.260891407526512,0.173784276859668,1.50123712133741,0.13329424180721,0.759015907190092
s_Chondromyces_crocatus,1885.62482831626,0.149036684507972,0.123617428763529,1.20562841339362,0.227960798502208,0.759015907190092
s_Fibrobacter_succinogenes,1715.930783735,0.321524964914937,0.141253294996845,2.27622983890124,0.0228322568791564,0.759015907190092
s_Bordetella_hinzii,1687.14787344522,0.0931304371725463,0.0772071076393813,1.20624175700947,0.227724287609134,0.759015907190092
s_Rubrivivax_gelatinosus,1702.87031933574,0.208284459690258,0.153037016203589,1.36100706127969,0.173511457964064,0.759015907190092
s_Pseudoxanthomonas_suwonensis,1701.50265273601,0.0652420345251292,0.0796526107665477,0.81908218572202,0.412739524916691,0.759015907190092
s_[Clostridium]_cellulosi,1763.65972074157,-0.242937600212817,0.170696404547428,-1.42321451267192,0.154673979793072,0.759015907190092
s_Geobacter_sulfurreducens,1639.8471788832,0.113774660600616,0.0679707869796121,1.67387587603985,0.094154996233217,0.759015907190092
s_Spirosoma_radiotolerans,1609.03610949557,0.28500825690067,0.187651851992306,1.51881398384683,0.12880932498922,0.759015907190092
s_Spirosoma_aerolatum,1635.42479962965,0.359256463986157,0.176285260602574,2.03792683947685,0.0415572499944802,0.759015907190092
s_Filimonas_lacunae,1622.92745800946,0.161805881752391,0.114967049404766,1.40741092852369,0.159305572455338,0.759015907190092
s_Capnocytophaga_sputigena,1625.31081456945,0.264317291247855,0.118464656191559,2.23119113957881,0.0256684706416889,0.759015907190092
s_Streptomyces_albus_group,1595.82267702691,0.0354428510503359,0.0519696100781007,0.681991860186595,0.495244097875831,0.764645406773949
s_Streptomyces_albus,1592.85536725087,0.0353923293690537,0.0521347462520952,0.678862599578324,0.497224925144526,0.764645406773949
s_Sphingobacterium_sp._PM2-P1-29,1623.83922430223,0.378291171957609,0.188537586284018,2.00644963910666,0.0448082967442952,0.759015907190092
s_Stenotrophomonas_rhizophila,1682.1557311941,0.122920775664282,0.0955364902087744,1.28663692161671,0.198220868392284,0.759015907190092
s_Mycobacterium_kansasii,1610.59975259551,0.100637900856641,0.104060494632704,0.967109576135074,0.333489258834039,0.759015907190092
s_Streptomyces_pactum,1613.5001712438,0.023916008959165,0.0562520528176973,0.425157976663934,0.670721516187534,0.840884138661435
s_Streptomyces_bingchenggensis,1590.34714060024,0.0372624052080856,0.0591753152616044,0.629695085583484,0.528894098512226,0.772156085378499
s_Pontibacter_korlensis,1486.03292059985,0.218642369612916,0.140695438182052,1.5540117891385,0.120181604560807,0.759015907190092
s_Azotobacter_chroococcum,1514.49330774478,0.0882709085354828,0.0633589362869938,1.39318798118148,0.163562953251576,0.759015907190092
s_Bradyrhizobium_japonicum,1483.3854953518,0.191818447145516,0.0923621242387184,2.07680852650967,0.03781923494799,0.759015907190092
s_Agrobacterium_tumefaciens,1494.65188588753,0.127362070449936,0.0832807857831538,1.52930918281152,0.126187814237351,0.759015907190092
s_Neorhizobium_galegae,1475.39749934643,0.177938936727533,0.0941951786021952,1.88904505907892,0.0588857912657884,0.759015907190092
s_Streptomyces_albulus,1476.29180282329,0.0700261602867494,0.0843974994828887,0.829718424311219,0.406698002045598,0.759015907190092
s_Verrucomicrobia_bacterium,1409.02437747668,0.256236371170803,0.119598297955815,2.14247506486646,0.0321552731034444,0.759015907190092
s_Chlorobium_limicola,1407.68869595877,0.376308699209716,0.198392389526923,1.8967899933412,0.0578556605435348,0.759015907190092
s_Paludisphaera_borealis,1421.6298000383,0.134723440665668,0.122856800622024,1.09658919965002,0.272821010892133,0.759015907190092
s_Lactobacillus_helveticus,1629.45481186995,-0.114441591255267,0.308076782828954,-0.371471002145611,0.710286750256648,0.856750105370919
s_Chryseobacterium_taklimakanense,1385.765595776,0.245167159579822,0.133179196014411,1.84088181124995,0.0656388804000773,0.759015907190092
s_Jiangella_sp._DSM_45060,1337.18503208181,0.069419746873844,0.085259354664865,0.814218535276476,0.415519768906176,0.759015907190092
s_Sandaracinus_amylolyticus,1346.14871727783,0.250669287077056,0.170360294450142,1.47140674936093,0.141181149231829,0.759015907190092
s_Bradyrhizobium_sp.,1259.56341039747,0.351114183529066,0.159974094051536,2.19481901498347,0.0281765829256121,0.759015907190092
s_Desulfurispirillum_indicum,1351.31094713504,0.113622531480636,0.0992969585321487,1.14427000746301,0.252511677656556,0.759015907190092
s_Vulgatibacter_incomptus,1318.85461259526,0.145300630809751,0.11963960114595,1.21448608502546,0.224562160287251,0.759015907190092
s_Amycolatopsis_sp._AA4,1310.85381290007,0.165495876708834,0.119705732644886,1.38252256639862,0.166811306416809,0.759015907190092
s_Lactobacillus_plantarum,1541.25488094771,-0.280720952597069,0.264824904756681,-1.06002474674726,0.289133341208472,0.759015907190092
s_Chromobacterium_violaceum,1247.65278138313,0.0379864367823048,0.0617617857622804,0.615047578587084,0.53852329980696,0.778209047781474
s_Variovorax_boronicumulans,1235.79249550062,0.159569230635043,0.121359760124335,1.31484464431672,0.188562119862486,0.759015907190092
s_Streptococcus_anginosus,1383.87589702582,-0.305348192268195,0.241732844550286,-1.2631638569275,0.206530298959674,0.759015907190092
s_Capnocytophaga_gingivalis,1179.39596231248,0.386676499111831,0.202894547037282,1.90580035175011,0.0566761132960715,0.759015907190092
s_Staphylococcus_epidermidis,1426.34525542247,-0.245287608973859,0.232478488424437,-1.05509808944575,0.291380465748181,0.759015907190092
s_Aeromonas_salmonicida,1195.60443951509,0.156825086785376,0.0569251156504035,2.75493663901348,0.00587035024967764,0.759015907190092
s_Streptomyces_sp._CNQ-509,1173.78106241035,0.0314685959367609,0.0647643138480388,0.485894068307401,0.627042274226203,0.821281498329582
s_Mesorhizobium_ciceri,1255.96947371394,0.131855383492919,0.122583871432196,1.07563402878699,0.282090962411663,0.759015907190092
s_Azorhizobium_caulinodans,1183.75920042242,0.0915303964691235,0.0785596565257802,1.16510688204303,0.243975731484603,0.759015907190092
s_Pedobacter_cryoconitis,1152.3130155035,0.175130603619032,0.129347620856456,1.35395303337959,0.1757513622651,0.759015907190092
s_Chromobacterium_vaccinii,1221.93374602344,0.186128221972778,0.101209787361788,1.83903382098252,0.0659102117018266,0.759015907190092
s_Frankia_alni,1220.23867404212,0.134130923405287,0.0977424002525692,1.37229005077315,0.169973161631834,0.759015907190092
s_Kibdelosporangium_sp._MJ126-NF4,1165.81821532199,0.076083283132741,0.0839369035816513,0.906434236744621,0.364706058316737,0.759015907190092
s_Pannonibacter_phragmitetus,1147.08573021299,0.0630912646145331,0.0535829790224651,1.17744973806106,0.239016047609635,0.759015907190092
s_Bradyrhizobium_sp._SK17,1188.49332625009,0.218350692793102,0.144376075823458,1.51237448135174,0.130438622968068,0.759015907190092
s_Cupriavidus_necator,1156.64053397556,0.0531243721280915,0.0680271450683349,0.780929025828245,0.43484423938304,0.759015907190092
s_Candidatus_Fluviicola_riflensis,1123.56361846072,0.307679308525574,0.177063695179926,1.73767585846958,0.0822679448718731,0.759015907190092
s_Niabella_ginsenosidivorans,1127.92922478968,0.1512118542973,0.0946131061112525,1.59821255756571,0.109995679960462,0.759015907190092
s_Mesorhizobium_amorphae,1144.07610637086,0.233157085111018,0.150559679942004,1.54860242264617,0.121477323207123,0.759015907190092
s_Acidobacterium_capsulatum,1083.81658610176,0.124705638746275,0.0738289819588367,1.68911497135101,0.0911973993186161,0.759015907190092
s_Hyphomicrobium_denitrificans,1170.94841162079,0.318300364161357,0.17717512521743,1.79652964134066,0.0724103229105505,0.759015907190092
s_Bradyrhizobium_lablabi,1098.26785898886,0.122746650660052,0.0637015807326122,1.92690117338346,0.0539919472545596,0.759015907190092
s_Rhodoferax_koreense,1137.31134902748,0.150277581235935,0.112687496237265,1.33357813647331,0.182342152193762,0.759015907190092
s_Tetragenococcus_halophilus,1346.94565963761,-0.335819530505843,0.223330464493823,-1.50368885528884,0.132661500136854,0.759015907190092
s_Caulobacter_mirabilis,1099.3252115777,0.137699892204777,0.114501876785269,1.20259943392031,0.229131366856861,0.759015907190092
s_Marichromatium_purpuratum,1063.07762898096,0.127275487794421,0.123300992211144,1.03223409245947,0.301962467663447,0.759015907190092
s_Sphaerobacter_thermophilus,1129.55044872372,-0.0160053786913387,0.0619655033113566,-0.258294984080366,0.796179257086095,0.900792324433405
s_Starkeya_novella,1085.69468056268,0.123232112965959,0.104630269403366,1.17778644429252,0.238881754164019,0.759015907190092
s_Arthrobacter_sp._QXT-31,1071.65734826579,0.16806951190908,0.1010889582009,1.66259020668771,0.0963944927948232,0.759015907190092
s_Phaeobacter_piscinae,1072.90320711381,0.163093671482238,0.095601073295748,1.70598159476408,0.0880115064422794,0.759015907190092
s_Streptomyces_glaucescens,1077.50899450564,0.124118620222482,0.0896362782580409,1.38469180821156,0.166146725000854,0.759015907190092
s_Mycobacterium_rutilum,1015.36157716981,0.190500137339503,0.138249344784598,1.37794604116436,0.168219948386513,0.759015907190092
s_Enterococcus_cecorum,1227.15598636421,-0.368421713106483,0.224534228645561,-1.64082650261781,0.100833435147342,0.759015907190092
s_Lysobacter_gummosus,998.316700477395,0.215719100436871,0.141830029716161,1.52096915490028,0.128267577999343,0.759015907190092
s_Sphingomonas_sp._MM-1,1006.97351549641,0.184980578978244,0.113203258154959,1.63405702267891,0.102246877847737,0.759015907190092
s_Turneriella_parva,953.430248413032,0.37849207634194,0.201908501563607,1.87457226125124,0.0608515922433326,0.759015907190092
s_Klebsiella_aerogenes,982.12406175134,-0.20617441411449,0.101393018628459,-2.03341824618111,0.0420102854702716,0.759015907190092
s_Achromobacter_spanius,995.68378398456,0.0653253731116812,0.0696148162921087,0.938383186096066,0.348047523556503,0.759015907190092
s_Kocuria_flava,1034.78659228315,0.134295651180775,0.121945802892368,1.10127325414641,0.270777747980194,0.759015907190092
s_Chelatococcus_sp._CO-6,968.506165340925,0.202244858164307,0.137392710533748,1.47202029407979,0.141015397434356,0.759015907190092
s_Sphingomonas_sanxanigenens,995.07278932741,0.19485175246605,0.0879439672896267,2.21563523310636,0.0267164938320772,0.759015907190092
s_Aureimonas_sp._AU20,983.467702128911,0.0932101279331528,0.0772218919839293,1.20704278979011,0.227415665450079,0.759015907190092
s_Bosea_vaviloviae,972.846265417635,0.176944988163341,0.136486072573145,1.29643255775064,0.194826501298966,0.759015907190092
s_Verminephrobacter_eiseniae,958.104360263999,0.144504923698912,0.110283455183117,1.31030464595956,0.190092796399636,0.759015907190092
s_Streptococcus_salivarius,1120.48620103574,-0.225757959471893,0.205516980613007,-1.09848810934509,0.27199140705285,0.759015907190092
s_Deinococcus_peraridilitoris,925.548454794317,0.162926642944953,0.102749715163447,1.58566515426132,0.112815287733031,0.759015907190092
s_Gordonia_bronchialis,940.442223888145,0.223930953295429,0.124260378701034,1.80211066179187,0.071527996592586,0.759015907190092
s_Sphingopyxis_fribergensis,906.357407386419,0.268443526768209,0.152739290360716,1.75752765469999,0.0788279123704523,0.759015907190092
s_Chloracidobacterium_thermophilum,963.235001951474,0.208199751232007,0.123376717479539,1.6875124860291,0.091504851095363,0.759015907190092
s_Algoriphagus_sp._M8-2,946.834025976257,0.205308033207779,0.142828292744467,1.43744652591413,0.150591156807767,0.759015907190092
s_Bordetella_petrii,893.636705003676,0.112201372084388,0.091420859637302,1.2273060276345,0.219707590956649,0.759015907190092
s_Amycolatopsis_sp._BJA-103,888.209504395588,0.0341256229990676,0.0693540449862323,0.492049497701857,0.62268435254744,0.818274420966802
s_Frankia_symbiont_of_Datisca_glomerata,924.062122038877,0.0301291363153891,0.0737493614435288,0.408534199153161,0.682881528070284,0.847971132575697
s_Halomonas_sp._HG01,884.974816315109,0.0873936113143972,0.0695776153759277,1.25605930646243,0.209094468607155,0.759015907190092
s_Leuconostoc_mesenteroides,1004.25439742719,-0.264903931756905,0.164663198263238,-1.60876221615359,0.107668345669595,0.759015907190092
s_Finegoldia_magna,989.556009039705,-0.240446613141032,0.173588597775239,-1.38515211380623,0.166005959577392,0.759015907190092
s_Mesorhizobium_sp._B7,888.489273149803,0.14291120044716,0.0991236425080972,1.44174686110315,0.149373798579396,0.759015907190092
s_Streptomyces_iranensis,936.357277172238,-0.02929499727272,0.0884107753595039,-0.331350982429438,0.74037938579325,0.871042946451958
s_Streptomyces_sp._SirexAA-E,883.19277124944,0.0530787329614124,0.0571362679481746,0.928984948921716,0.352896886495301,0.759015907190092
s_Aromatoleum_aromaticum,875.14249309589,0.258610250320889,0.163896646635803,1.57788615953534,0.114591765173131,0.759015907190092
s_Wenzhouxiangella_marina,909.784583769465,0.208756732254784,0.140772419618158,1.48293772900283,0.138090956137233,0.759015907190092
s_Micromonospora_inositola,870.576548282325,0.0456312686055062,0.0696881935265965,0.654791956805295,0.512601709873325,0.771915839496679
s_Burkholderia_oklahomensis,905.604546506323,0.239176551626087,0.122292489080361,1.95577466306144,0.050491704849063,0.759015907190092
s_Burkholderia_sp._AD24,887.283894401252,0.115021576565646,0.112161808482644,1.02549680788577,0.305128830827261,0.759015907190092
s_Melissococcus_plutonius,1023.27928350715,-0.21371748341159,0.217832392684153,-0.981109745791897,0.326538624948271,0.759015907190092
s_Achromobacter_insolitus,853.952250459276,0.085468453543064,0.085499897969422,0.999632228492609,0.317488520467079,0.759015907190092
s_Cupriavidus_metallidurans,842.2582926268,0.126204585569705,0.105886711844008,1.191883130299,0.233307073759683,0.759015907190092
s_Alcanivorax_pacificus,851.611007010997,0.157711930006379,0.0844593985730599,1.86731059741035,0.0618582263591578,0.759015907190092
s_Kozakia_baliensis,819.465283086542,0.326486233450881,0.13720965561604,2.37946981198249,0.0173375630502452,0.759015907190092
s_Comamonas_kerstersii,870.683032092975,0.183206484429821,0.117701476318201,1.55653514433863,0.119580892350058,0.759015907190092
s_Ensifer_sojae,839.632897018608,0.282260698070806,0.151622641718479,1.86159992248971,0.062659504235992,0.759015907190092
s_Prosthecochloris_aestuarii,817.249733878293,0.254719343255643,0.127680525335865,1.99497411673081,0.0460457029168037,0.759015907190092
s_Pseudomonas_sp._ATCC_13867,834.123508019402,0.124421243399985,0.0930167831542584,1.33762143970993,0.181019871855628,0.759015907190092
s_Chelativorans_sp._BNC1,807.083767451527,0.116191324850861,0.106010327686409,1.09603778600297,0.273062238823718,0.759015907190092
s_Brachybacterium_sp._P6-10-X1,838.335159037614,0.00836512486312307,0.0780596323829843,0.107163262338736,0.914659459956983,0.958274279368247
s_Agrobacterium_sp._RAC06,826.583131380162,0.117858736712216,0.129764158220575,0.908253390831368,0.363744361627307,0.759015907190092
s_Halotalea_alkalilenta,781.371236584287,0.190382949723757,0.101848366369163,1.86927838423729,0.0615840938364281,0.759015907190092
s_Hydrogenophaga_sp._RAC07,829.091895944189,0.148218259445715,0.0737067367194157,2.01091875780564,0.0443340386968324,0.759015907190092
s_Rubinisphaera_brasiliensis,809.847057481907,0.182724407127637,0.0902890441072344,2.02377164288747,0.042993653204114,0.759015907190092
s_Salmonella_bongori,829.167619133514,-0.0157209004700917,0.0595518153806791,-0.263986922474107,0.79178999577083,0.897853388673226
s_uncultured_Desulfobacterium_sp.,759.502646343408,-0.510494202145567,0.19339032645009,-2.63970908740007,0.00829772206574668,0.759015907190092
s_Streptomyces_pratensis,774.383861182228,0.0405653907774791,0.0609642609167242,0.665396252943843,0.505797080947946,0.766890071938575
s_Sphingomonas_indica,786.410256399921,0.252818612251682,0.185322431620039,1.36420944858973,0.17250165527817,0.759015907190092
s_Tessaracoccus_flavus,830.664172923603,0.0508727904097344,0.0869688541336898,0.584954130032943,0.558578560082706,0.7833465487998
s_Acidovorax_sp._KKS102,802.168279624027,0.0690909355370797,0.0844679253766113,0.817954687877425,0.413383061305622,0.759015907190092
s_Mycobacterium_vaccae,769.960802129622,0.0971924062103953,0.0918452047817042,1.05821971262844,0.289955286212839,0.759015907190092
s_Pseudoxanthomonas_spadix,745.576642382929,0.111242715007961,0.0799536973038764,1.39133922206457,0.164122585438124,0.759015907190092
s_Xanthomonas_sacchari,727.730103595561,0.0679695443225542,0.0797673648076442,0.852097151340778,0.394160172929589,0.759015907190092
s_Mycobacterium_sinense,753.738006773661,0.0762184437085174,0.0939783380113211,0.811021404734097,0.417353378714774,0.759015907190092
s_Pediococcus_pentosaceus,936.166767808438,-0.353797184482823,0.211524738908285,-1.67260428406072,0.0944052229833171,0.759015907190092
s_Sphingopyxis_sp._113P3,758.367228373867,0.257267793700821,0.149921697217402,1.7160144160305,0.0861594039253902,0.759015907190092
s_Caulobacter_henricii,698.153239391632,0.143352203510518,0.0710542316556187,2.01750409750834,0.0436429338572476,0.759015907190092
s_Mycobacterium_tuberculosis,786.002648993745,0.0784742858333121,0.0642570936982554,1.22125482677164,0.221989551288738,0.759015907190092
s_Pusillimonas_sp._T7-7,720.718682069578,0.27286626798973,0.141551284876507,1.92768485448779,0.0538943370816168,0.759015907190092
s_Paenibacillus_sp._IHBB_10380,817.580943692727,-0.487168478346076,0.317567584606396,-1.53406236014261,0.125014312086164,0.759015907190092
s_Tessaracoccus_flavescens,717.525054648068,0.170870360535159,0.109353527786623,1.56255005205292,0.118158464371971,0.759015907190092
s_Sulfitobacter_sp._AM1-D1,713.823195734117,0.0707982591897486,0.0656525083146371,1.07837858761543,0.280864838689886,0.759015907190092
s_Comamonas_aquatica,726.207929956139,0.113665683230738,0.0655405389746934,1.73428056907843,0.0828683134190687,0.759015907190092
s_Pseudomonas_fulva,737.067411646149,0.139398255135905,0.0936309003152728,1.48880609570692,0.136538436690236,0.759015907190092
s_Rhodococcus_sp._PBTS_2,726.828298695488,0.35570656423048,0.182864522679863,1.94519176829727,0.0517519022082497,0.759015907190092
s_Corynebacterium_timonense,745.90481423754,0.178685706928986,0.143822744429258,1.24240228927683,0.214088171412058,0.759015907190092
s_Ammonifex_degensii,696.832355982378,-0.189321574698692,0.0959781106275105,-1.97254950593314,0.0485469107220067,0.759015907190092
s_Rhodoferax_antarcticus,683.82558356947,0.152567726586744,0.109571638337688,1.39240161871584,0.163800814575803,0.759015907190092
s_Lactobacillus_brevis,793.850036186346,-0.285476570193196,0.211109175256317,-1.35226983785326,0.176289009598745,0.759015907190092
s_Mesorhizobium_opportunistum,711.78988462774,0.197253925875895,0.114232367964213,1.72677787733237,0.0842075630568117,0.759015907190092
s_Janibacter_indicus,694.297670806351,0.155506771814817,0.144009077780901,1.07984006432851,0.280213406802228,0.759015907190092
s_Rhodococcus_sp._MTM3W5.2,722.727414981946,0.118283342611148,0.127372027044189,0.928644580415703,0.353073310300584,0.759015907190092
s_uncultured_bacterium_DCM003Cefta01,601.11338283087,0.502075521953377,0.295656945195945,1.69816921304057,0.0894758294237028,0.759015907190092
s_Saccharomonospora_viridis,678.55297620568,0.17103332010438,0.115820652298386,1.47670831333043,0.13975384275761,0.759015907190092
s_Bacillus_cohnii,788.692579967014,-0.146538042604797,0.192323008945345,-0.761937135906819,0.44609752459607,0.759015907190092
s_Lactobacillus_crispatus,770.362515917243,0.0190932180750149,0.343754426660059,0.0555431918667225,0.955705720904542,0.976679915183706
s_Halomonas_subglaciescola,740.344591442235,0.155321613911949,0.13238749309187,1.1732347994849,0.240701660488482,0.759015907190092
s_Streptococcus_parauberis,800.373022176305,-0.265023301942952,0.258033787775805,-1.02708759278153,0.30437922040748,0.759015907190092
s_Gillisia_sp._Hel1_33_143,738.864515448,0.0710820726329272,0.0916161637804341,0.775868249660414,0.437826781128118,0.759015907190092
s_Methylocaldum_marinum,661.218208798293,0.140639547392197,0.0685432158266145,2.05183759904052,0.0401854479121162,0.759015907190092
s_Nonlabens_sp._Hel1_33_55,588.538773592998,0.228082039100725,0.136244168241219,1.67406827055458,0.0941171827617499,0.759015907190092
s_Mycobacterium_sp._EPa45,664.328024247958,0.0859599848069874,0.107983184324472,0.796049730749662,0.426003130701665,0.759015907190092
s_Erysipelothrix_rhusiopathiae,760.432345472523,-0.166700596409466,0.266654867925915,-0.62515489668758,0.531869400924582,0.77430414788755
s_Burkholderia_sp._CCGE1003,678.543200456272,0.15233888801365,0.112258881786498,1.35703193893717,0.174771062397257,0.759015907190092
s_Carnobacterium_maltaromaticum,797.219017842343,-0.307347309587048,0.190411017713088,-1.61412565973551,0.106500172649868,0.759015907190092
s_Marinilactibacillus_sp._15R,807.94110818109,-0.249676615386976,0.240348345819811,-1.03881145732602,0.298892431755443,0.759015907190092
s_Rhodococcus_aetherivorans,696.269253319048,0.143762299223501,0.0995516935206309,1.44409697253124,0.148711699580733,0.759015907190092
s_Xanthomonas_phaseoli,613.091141117279,0.196594074405089,0.144516892916543,1.36035359214802,0.173718056709308,0.759015907190092
